	apiUrl	id	isHosted	pillarId	pillarName	sectionId	sectionName	type	webPublicationDate	webTitle	webUrl
1005	https://content.guardianapis.com/commentisfree/2007/nov/13/intotheblue	commentisfree/2007/nov/13/intotheblue	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-13T13:00:00Z	Into the blue	https://www.theguardian.com/commentisfree/2007/nov/13/intotheblue
1006	https://content.guardianapis.com/commentisfree/2007/nov/14/agreeingtodisagree	commentisfree/2007/nov/14/agreeingtodisagree	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-14T14:40:00Z	Agreeing to disagree	https://www.theguardian.com/commentisfree/2007/nov/14/agreeingtodisagree
1007	https://content.guardianapis.com/commentisfree/2007/nov/12/draconiandetention	commentisfree/2007/nov/12/draconiandetention	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-12T20:00:00Z	Draconian detention	https://www.theguardian.com/commentisfree/2007/nov/12/draconiandetention
1008	https://content.guardianapis.com/politics/2007/aug/02/uk.military	politics/2007/aug/02/uk.military	False	pillar/news	News	politics	Politics	article	2007-08-01T23:53:50Z	Cameron sees Afghanistan forces	https://www.theguardian.com/politics/2007/aug/02/uk.military
1009	https://content.guardianapis.com/news/2007/jul/02/wrap.matthewweaver	news/2007/jul/02/wrap.matthewweaver	False	pillar/news	News	uk-news	UK news	article	2007-07-02T09:18:04Z	Bad medicine	https://www.theguardian.com/news/2007/jul/02/wrap.matthewweaver
1010	https://content.guardianapis.com/politics/2007/nov/10/afghanistan.foreignpolicy	politics/2007/nov/10/afghanistan.foreignpolicy	False	pillar/news	News	politics	Politics	article	2007-11-10T01:52:16Z	UK's new Afghanistan plan: pay farmers to ditch opium	https://www.theguardian.com/politics/2007/nov/10/afghanistan.foreignpolicy
1011	https://content.guardianapis.com/commentisfree/2007/aug/17/whosejustice	commentisfree/2007/aug/17/whosejustice	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-08-17T19:30:08Z	Whose justice? Which rationality?	https://www.theguardian.com/commentisfree/2007/aug/17/whosejustice
1012	https://content.guardianapis.com/commentisfree/2007/aug/17/trippingupontheworldstage	commentisfree/2007/aug/17/trippingupontheworldstage	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-08-17T18:00:00Z	Giuliani's trip on the world stage	https://www.theguardian.com/commentisfree/2007/aug/17/trippingupontheworldstage
1013	https://content.guardianapis.com/commentisfree/2007/aug/16/fuellingfury	commentisfree/2007/aug/16/fuellingfury	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-08-16T07:00:00Z	Fuelling fury	https://www.theguardian.com/commentisfree/2007/aug/16/fuellingfury
1014	https://content.guardianapis.com/uk/2007/jul/02/terrorism.scotland2	uk/2007/jul/02/terrorism.scotland2	False	pillar/news	News	uk-news	UK news	article	2007-07-02T09:27:47Z	Raids begin at dawn as evidence emerges	https://www.theguardian.com/uk/2007/jul/02/terrorism.scotland2
1015	https://content.guardianapis.com/society/2007/may/23/voluntarysector.guardiansocietysupplement	society/2007/may/23/voluntarysector.guardiansocietysupplement	False	pillar/news	News	society	Society	article	2007-05-23T22:46:00Z	Interview: Helena Kennedy	https://www.theguardian.com/society/2007/may/23/voluntarysector.guardiansocietysupplement
1016	https://content.guardianapis.com/uk/2007/sep/08/uknews4.mainsection	uk/2007/sep/08/uknews4.mainsection	False	pillar/news	News	uk-news	UK news	article	2007-09-07T23:10:54Z	UK news in brief	https://www.theguardian.com/uk/2007/sep/08/uknews4.mainsection
1017	https://content.guardianapis.com/commentisfree/2007/nov/07/queensspeech2007.comment	commentisfree/2007/nov/07/queensspeech2007.comment	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-07T00:18:17Z	Leader: Extended detention remains an unwarranted infringement of freedom	https://www.theguardian.com/commentisfree/2007/nov/07/queensspeech2007.comment
1018	https://content.guardianapis.com/politics/2007/jun/07/terrorism.uksecurity	politics/2007/jun/07/terrorism.uksecurity	False	pillar/news	News	politics	Politics	article	2007-06-07T01:11:52Z	Plan for police 'stop and question' powers dropped	https://www.theguardian.com/politics/2007/jun/07/terrorism.uksecurity
1019	https://content.guardianapis.com/commentisfree/2007/nov/08/dontaskme	commentisfree/2007/nov/08/dontaskme	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-08T11:00:00Z	Don't ask me!	https://www.theguardian.com/commentisfree/2007/nov/08/dontaskme
1020	https://content.guardianapis.com/uk/2007/nov/08/menezes.terrorism3	uk/2007/nov/08/menezes.terrorism3	False	pillar/news	News	uk-news	UK news	article	2007-11-08T10:54:33Z	Pressure piles up on defiant Met chief	https://www.theguardian.com/uk/2007/nov/08/menezes.terrorism3
1021	https://content.guardianapis.com/commentisfree/2007/oct/04/eu.conservatives	commentisfree/2007/oct/04/eu.conservatives	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-03T23:08:42Z	Timothy Garton Ash: The Tories' vision for a brave new world is built on a confidence trick	https://www.theguardian.com/commentisfree/2007/oct/04/eu.conservatives
1022	https://content.guardianapis.com/commentisfree/2007/jun/08/reidsnewbestfriends	commentisfree/2007/jun/08/reidsnewbestfriends	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-06-08T17:00:00Z	Reid's new best friends	https://www.theguardian.com/commentisfree/2007/jun/08/reidsnewbestfriends
1023	https://content.guardianapis.com/uk/2007/nov/05/thinktanks.military	uk/2007/nov/05/thinktanks.military	False	pillar/news	News	uk-news	UK news	article	2007-11-05T10:52:38Z	Soldiers need more support, thinktank warns ministers	https://www.theguardian.com/uk/2007/nov/05/thinktanks.military
1024	https://content.guardianapis.com/commentisfree/2007/jul/04/reclaimingourreligion	commentisfree/2007/jul/04/reclaimingourreligion	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-04T11:30:00Z	Reclaiming our religion	https://www.theguardian.com/commentisfree/2007/jul/04/reclaimingourreligion
1025	https://content.guardianapis.com/world/2007/nov/08/northernireland.uk1	world/2007/nov/08/northernireland.uk1	False	pillar/news	News	world	World news	article	2007-11-08T11:41:51Z	'No ordinary smuggler'	https://www.theguardian.com/world/2007/nov/08/northernireland.uk1
1026	https://content.guardianapis.com/commentisfree/2007/nov/07/comment.afghanistan	commentisfree/2007/nov/07/comment.afghanistan	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-07T00:18:24Z	Richard Norton-Taylor: Coalition of the unwilling	https://www.theguardian.com/commentisfree/2007/nov/07/comment.afghanistan
1027	https://content.guardianapis.com/uk/2007/nov/07/terrorism.menezes	uk/2007/nov/07/terrorism.menezes	False	pillar/news	News	uk-news	UK news	article	2007-11-07T00:07:18Z	Opposition parties pile pressure on Ian Blair to quit	https://www.theguardian.com/uk/2007/nov/07/terrorism.menezes
1028	https://content.guardianapis.com/politics/2007/nov/07/uk.houseofcommons	politics/2007/nov/07/uk.houseofcommons	False	pillar/news	News	politics	Politics	article	2007-11-07T00:00:37Z	Leaders clash over commitment  to substance in Commons battle	https://www.theguardian.com/politics/2007/nov/07/uk.houseofcommons
1029	https://content.guardianapis.com/uk/2007/nov/08/uknews4.mainsection2	uk/2007/nov/08/uknews4.mainsection2	False	pillar/news	News	uk-news	UK news	article	2007-11-08T02:15:46Z	UK news in brief	https://www.theguardian.com/uk/2007/nov/08/uknews4.mainsection2
1030	https://content.guardianapis.com/world/2007/jun/04/guantanamo.usa2	world/2007/jun/04/guantanamo.usa2	False	pillar/news	News	world	World news	article	2007-06-04T17:05:53Z	Profile: Omar Khadr	https://www.theguardian.com/world/2007/jun/04/guantanamo.usa2
1031	https://content.guardianapis.com/uk/2007/jun/06/ukcrime.terrorism1	uk/2007/jun/06/ukcrime.terrorism1	False	pillar/news	News	uk-news	UK news	article	2007-06-06T22:59:56Z	Cabinet revolt over stop and question plans	https://www.theguardian.com/uk/2007/jun/06/ukcrime.terrorism1
1032	https://content.guardianapis.com/travel/2007/may/27/travelnews.theobserversuknewspages	travel/2007/may/27/travelnews.theobserversuknewspages	False	pillar/lifestyle	Lifestyle	travel	Travel	article	2007-05-27T13:06:03Z	Passengers pay extra for small airports	https://www.theguardian.com/travel/2007/may/27/travelnews.theobserversuknewspages
1033	https://content.guardianapis.com/news/2007/nov/15/wrap.michellepauli	news/2007/nov/15/wrap.michellepauli	False	pillar/news	News	uk-news	UK news	article	2007-11-15T10:12:01Z	Brown stiffens security measures	https://www.theguardian.com/news/2007/nov/15/wrap.michellepauli
1034	https://content.guardianapis.com/world/2007/aug/08/usa.iraq1	world/2007/aug/08/usa.iraq1	False	pillar/news	News	world	World news	article	2007-08-08T15:25:36Z	US kills 32 'militants' in Iraq raid	https://www.theguardian.com/world/2007/aug/08/usa.iraq1
1035	https://content.guardianapis.com/commentisfree/2007/sep/06/comment.comment3	commentisfree/2007/sep/06/comment.comment3	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-09-05T23:04:26Z	Leader: Invisible victims of Ogaden	https://www.theguardian.com/commentisfree/2007/sep/06/comment.comment3
1036	https://content.guardianapis.com/commentisfree/2007/dec/09/comment.theobserver1	commentisfree/2007/dec/09/comment.theobserver1	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-12-09T00:18:28Z	Jasper Gerard: Out with the old political fogeys, and in with the new youth culture	https://www.theguardian.com/commentisfree/2007/dec/09/comment.theobserver1
1037	https://content.guardianapis.com/world/2007/nov/06/pakistan.international	world/2007/nov/06/pakistan.international	False	pillar/news	News	world	World news	article	2007-11-06T03:25:44Z	FAQ: Pakistan emergency power	https://www.theguardian.com/world/2007/nov/06/pakistan.international
1038	https://content.guardianapis.com/world/2007/aug/08/japan.secondworldwar	world/2007/aug/08/japan.secondworldwar	False	pillar/news	News	world	World news	article	2007-08-07T23:11:43Z	Letters: The long shadow cast by Hiroshima	https://www.theguardian.com/world/2007/aug/08/japan.secondworldwar
1039	https://content.guardianapis.com/commentisfree/2007/nov/02/wherenextforblair	commentisfree/2007/nov/02/wherenextforblair	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-11-02T12:42:03Z	Where next for Blair?	https://www.theguardian.com/commentisfree/2007/nov/02/wherenextforblair
1040	https://content.guardianapis.com/uk/2007/feb/04/terrorism.world	uk/2007/feb/04/terrorism.world	False	pillar/news	News	uk-news	UK news	article	2007-02-04T00:02:12Z	Bookshop's messages of racist hate	https://www.theguardian.com/uk/2007/feb/04/terrorism.world
1041	https://content.guardianapis.com/politics/2007/jun/29/labour.uk	politics/2007/jun/29/labour.uk	False	pillar/news	News	politics	Politics	article	2007-06-29T13:43:51Z	Profile: Liam Byrne	https://www.theguardian.com/politics/2007/jun/29/labour.uk
1042	https://content.guardianapis.com/news/2007/jun/05/commentanddebate.mainsection	news/2007/jun/05/commentanddebate.mainsection	False			global	Global	article	2007-06-05T00:21:05Z	Shami Chakrabarti: Don't extend the pre-charge detention period	https://www.theguardian.com/news/2007/jun/05/commentanddebate.mainsection
1043	https://content.guardianapis.com/uk/2007/nov/05/menezes.terrorism	uk/2007/nov/05/menezes.terrorism	False	pillar/news	News	uk-news	UK news	article	2007-11-05T00:04:08Z	Yard officer faces fresh criticism over De Menezes shooting	https://www.theguardian.com/uk/2007/nov/05/menezes.terrorism
1044	https://content.guardianapis.com/politics/2007/nov/03/terrorism.menezes2	politics/2007/nov/03/terrorism.menezes2	False	pillar/news	News	politics	Politics	article	2007-11-03T23:54:00Z	Waiting in the wings: senior officers with an eye on UK's top police job	https://www.theguardian.com/politics/2007/nov/03/terrorism.menezes2
1045	https://content.guardianapis.com/society/2007/mar/30/hospitals.societybriefing	society/2007/mar/30/hospitals.societybriefing	False	pillar/news	News	society	Society	article	2007-03-30T09:15:35Z	Many staff would not want to be patients in own hospitals	https://www.theguardian.com/society/2007/mar/30/hospitals.societybriefing
1046	https://content.guardianapis.com/world/2007/jun/25/india.international	world/2007/jun/25/india.international	False	pillar/news	News	world	World news	article	2007-06-25T11:22:25Z	Outcry after Sonia Gandhi depicted as goddess	https://www.theguardian.com/world/2007/jun/25/india.international
1047	https://content.guardianapis.com/commentisfree/2007/mar/29/brokenhome	commentisfree/2007/mar/29/brokenhome	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-03-29T16:30:00Z	Broken Home	https://www.theguardian.com/commentisfree/2007/mar/29/brokenhome
1048	https://content.guardianapis.com/travel/blog/2007/nov/01/gatewaytojerusalemgoingche	travel/blog/2007/nov/01/gatewaytojerusalemgoingche	False	pillar/lifestyle	Lifestyle	travel	Travel	article	2007-11-01T12:00:00Z	Tel Aviv going cheap	https://www.theguardian.com/travel/blog/2007/nov/01/gatewaytojerusalemgoingche
1049	https://content.guardianapis.com/culture/tvandradioblog/2007/nov/01/riazatbuttthursampic	culture/tvandradioblog/2007/nov/01/riazatbuttthursampic	False	pillar/arts	Arts	tv-and-radio	Television & radio	article	2007-11-01T11:00:43Z	Britz: I didn't want to like it, but I did	https://www.theguardian.com/culture/tvandradioblog/2007/nov/01/riazatbuttthursampic
1050	https://content.guardianapis.com/commentisfree/2007/oct/30/iwasaprowarleftie	commentisfree/2007/oct/30/iwasaprowarleftie	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-30T12:00:00Z	I was a pro-war leftie	https://www.theguardian.com/commentisfree/2007/oct/30/iwasaprowarleftie
1051	https://content.guardianapis.com/uk/2007/aug/07/cuba.usa	uk/2007/aug/07/cuba.usa	False	pillar/news	News	uk-news	UK news	article	2007-08-07T17:56:07Z	Britain seeks Guantánamo releases	https://www.theguardian.com/uk/2007/aug/07/cuba.usa
1052	https://content.guardianapis.com/uk/2007/mar/29/immigrationpolicy1	uk/2007/mar/29/immigrationpolicy1	False	pillar/news	News	uk-news	UK news	article	2007-03-28T23:06:00Z	Home Office to be split in two	https://www.theguardian.com/uk/2007/mar/29/immigrationpolicy1
1053	https://content.guardianapis.com/culture/tvandradioblog/2007/aug/30/tvmattersselfcensorshipatt	culture/tvandradioblog/2007/aug/30/tvmattersselfcensorshipatt	False	pillar/news	News	media	Media	article	2007-08-30T06:27:51Z	TV matters: self-censorship at the BBC	https://www.theguardian.com/culture/tvandradioblog/2007/aug/30/tvmattersselfcensorshipatt
1054	https://content.guardianapis.com/commentisfree/2007/aug/05/ethiopiasdirtywar	commentisfree/2007/aug/05/ethiopiasdirtywar	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-08-05T13:00:00Z	Ethiopia's dirty war	https://www.theguardian.com/commentisfree/2007/aug/05/ethiopiasdirtywar
1055	https://content.guardianapis.com/uk/2007/aug/03/menezes.topstories31	uk/2007/aug/03/menezes.topstories31	False	pillar/news	News	uk-news	UK news	article	2007-08-03T08:29:27Z	Cleared of lying, but still questions for Met chief to answer	https://www.theguardian.com/uk/2007/aug/03/menezes.topstories31
1056	https://content.guardianapis.com/uk/2007/oct/30/saudiarabia.politics	uk/2007/oct/30/saudiarabia.politics	False	pillar/news	News	uk-news	UK news	article	2007-10-30T18:32:33Z	Thinktank accuses Saudi regime over hate literature	https://www.theguardian.com/uk/2007/oct/30/saudiarabia.politics
1057	https://content.guardianapis.com/books/2007/aug/05/features.review	books/2007/aug/05/features.review	False	pillar/arts	Arts	books	Books	article	2007-08-05T09:28:22Z	Non-fiction: Aug 5	https://www.theguardian.com/books/2007/aug/05/features.review
1058	https://content.guardianapis.com/uk/2007/jul/19/terrorism.ukcrime	uk/2007/jul/19/terrorism.ukcrime	False	pillar/news	News	uk-news	UK news	article	2007-07-19T15:57:29Z	Doctor charged over car bomb plot	https://www.theguardian.com/uk/2007/jul/19/terrorism.ukcrime
1059	https://content.guardianapis.com/music/2007/oct/29/popandrock3	music/2007/oct/29/popandrock3	False	pillar/arts	Arts	music	Music	article	2007-10-29T16:51:00Z	No 214: Official Secrets Act	https://www.theguardian.com/music/2007/oct/29/popandrock3
1060	https://content.guardianapis.com/commentisfree/2007/aug/02/comment.politics1	commentisfree/2007/aug/02/comment.politics1	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-08-01T23:10:43Z	Matthew d'Ancona: Brown is leading the way in counter-terrorist thinking	https://www.theguardian.com/commentisfree/2007/aug/02/comment.politics1
1061	https://content.guardianapis.com/world/2007/aug/30/afghanistan.korea	world/2007/aug/30/afghanistan.korea	False	pillar/news	News	world	World news	article	2007-08-30T22:59:16Z	Taliban release 12 hostages after deal with South Korea	https://www.theguardian.com/world/2007/aug/30/afghanistan.korea
1062	https://content.guardianapis.com/world/2007/oct/29/saudiarabia.matthewweaver	world/2007/oct/29/saudiarabia.matthewweaver	False	pillar/news	News	world	World news	article	2007-10-29T17:55:40Z	Secretive ruler treasured and tolerated by western allies	https://www.theguardian.com/world/2007/oct/29/saudiarabia.matthewweaver
1063	https://content.guardianapis.com/business/2007/oct/27/oilandpetrol.news	business/2007/oct/27/oilandpetrol.news	False	pillar/news	News	business	Business	article	2007-10-27T13:59:14Z	Oil price breaks through the $90 barrel mark to reach record high	https://www.theguardian.com/business/2007/oct/27/oilandpetrol.news
1064	https://content.guardianapis.com/world/2007/oct/25/usa.iran	world/2007/oct/25/usa.iran	False	pillar/news	News	world	World news	article	2007-10-25T15:00:17Z	US to impose sweeping sanctions against Iran	https://www.theguardian.com/world/2007/oct/25/usa.iran
1065	https://content.guardianapis.com/politics/2007/jul/20/terrorism.uksecurity	politics/2007/jul/20/terrorism.uksecurity	False	pillar/news	News	politics	Politics	article	2007-07-19T23:09:06Z	Davis warns against 90-day detention move	https://www.theguardian.com/politics/2007/jul/20/terrorism.uksecurity
1066	https://content.guardianapis.com/uk/2007/jul/21/uknews4.mainsection	uk/2007/jul/21/uknews4.mainsection	False	pillar/news	News	uk-news	UK news	article	2007-07-20T23:14:39Z	UK news in brief	https://www.theguardian.com/uk/2007/jul/21/uknews4.mainsection
1067	https://content.guardianapis.com/uk/2007/jul/16/terrorism.world	uk/2007/jul/16/terrorism.world	False	pillar/news	News	uk-news	UK news	article	2007-07-16T22:46:33Z	Trainee doctors released in car bomb inquiry	https://www.theguardian.com/uk/2007/jul/16/terrorism.world
1068	https://content.guardianapis.com/commentisfree/2007/jul/30/comment.politics	commentisfree/2007/jul/30/comment.politics	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-29T23:12:54Z	Duncan Campbell: Detention lessons	https://www.theguardian.com/commentisfree/2007/jul/30/comment.politics
1069	https://content.guardianapis.com/uk/2007/mar/23/terrorism.world1	uk/2007/mar/23/terrorism.world1	False	pillar/news	News	uk-news	UK news	article	2007-03-23T12:58:17Z	Searches continue as police question July 7 suspects	https://www.theguardian.com/uk/2007/mar/23/terrorism.world1
1070	https://content.guardianapis.com/commentisfree/2007/jul/31/misplacedtrust	commentisfree/2007/jul/31/misplacedtrust	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-31T10:00:00Z	Misplaced trust	https://www.theguardian.com/commentisfree/2007/jul/31/misplacedtrust
1071	https://content.guardianapis.com/uk/2007/aug/27/ukcrime.leadersandreply	uk/2007/aug/27/ukcrime.leadersandreply	False	pillar/news	News	uk-news	UK news	article	2007-08-27T22:55:00Z	Letters: Fact, fiction and the roots of juvenile violence	https://www.theguardian.com/uk/2007/aug/27/ukcrime.leadersandreply
1072	https://content.guardianapis.com/uk/2007/mar/23/terrorism.july7	uk/2007/mar/23/terrorism.july7	False	pillar/news	News	uk-news	UK news	article	2007-03-23T01:42:17Z	Three held on suspicion of aiding July 7 plot	https://www.theguardian.com/uk/2007/mar/23/terrorism.july7
1073	https://content.guardianapis.com/uk/2007/oct/27/musicnews.education	uk/2007/oct/27/musicnews.education	False	pillar/news	News	uk-news	UK news	article	2007-10-27T08:15:26Z	Donovan aims to put students on higher plane	https://www.theguardian.com/uk/2007/oct/27/musicnews.education
1074	https://content.guardianapis.com/commentisfree/2007/jul/31/iraq.comment	commentisfree/2007/jul/31/iraq.comment	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-07-30T23:13:32Z	Leader: Leaders bond, Iraq splits	https://www.theguardian.com/commentisfree/2007/jul/31/iraq.comment
1075	https://content.guardianapis.com/uk/2007/may/01/politics.topstories3	uk/2007/may/01/politics.topstories3	False	pillar/news	News	uk-news	UK news	article	2007-05-01T11:53:01Z	Free - the man accused of being an al-Qaida leader, aka 'Q'	https://www.theguardian.com/uk/2007/may/01/politics.topstories3
1076	https://content.guardianapis.com/world/2007/mar/02/usa.terrorism	world/2007/mar/02/usa.terrorism	False	pillar/news	News	world	World news	article	2007-03-02T15:10:50Z	Guantánamo prisoner charged five years after capture	https://www.theguardian.com/world/2007/mar/02/usa.terrorism
1077	https://content.guardianapis.com/commentisfree/2007/oct/24/whoreallycaresabouteurope	commentisfree/2007/oct/24/whoreallycaresabouteurope	False	pillar/opinion	Opinion	commentisfree	Opinion	article	2007-10-24T15:45:00Z	Who really cares about Europe?	https://www.theguardian.com/commentisfree/2007/oct/24/whoreallycaresabouteurope
1078	https://content.guardianapis.com/commentisfree/2007/nov/27/keepthecynicsatbay	commentisfree/2007/nov/27/keepthecynicsatbay	False	pillar/news	News	world	World news	article	2007-11-27T14:00:00Z	Keep the cynics at bay	https://www.theguardian.com/commentisfree/2007/nov/27/keepthecynicsatbay
1079	https://content.guardianapis.com/world/2007/jul/16/iraq.haroonsiddique	world/2007/jul/16/iraq.haroonsiddique	False	pillar/news	News	world	World news	article	2007-07-16T18:09:50Z	Iraq on verge of disaster, says former PM Iyad Allawi	https://www.theguardian.com/world/2007/jul/16/iraq.haroonsiddique
1080	https://content.guardianapis.com/world/2007/oct/25/usa.burma	world/2007/oct/25/usa.burma	False	pillar/news	News	world	World news	article	2007-10-25T08:54:40Z	Carter offers himself as Burma envoy	https://www.theguardian.com/world/2007/oct/25/usa.burma
1081	https://content.guardianapis.com/world/2007/oct/22/pakistan.international	world/2007/oct/22/pakistan.international	False	pillar/news	News	world	World news	article	2007-10-21T23:00:04Z	Bhutto wants international experts to help inquiry into suicide attack	https://www.theguardian.com/world/2007/oct/22/pakistan.international
1082	https://content.guardianapis.com/world/2007/apr/14/iraq.michaelhoward	world/2007/apr/14/iraq.michaelhoward	False	pillar/news	News	world	World news	article	2007-04-13T23:06:11Z	Green Zone bomb probe looks at caterers	https://www.theguardian.com/world/2007/apr/14/iraq.michaelhoward
1083	https://content.guardianapis.com/film/2007/may/13/worldcinema.drama1	film/2007/may/13/worldcinema.drama1	False	pillar/arts	Arts	film	Film	article	2007-05-13T08:57:35Z	Battle of Algiers	https://www.theguardian.com/film/2007/may/13/worldcinema.drama1
1084	https://content.guardianapis.com/uk/2007/may/21/usa.politics	uk/2007/may/21/usa.politics	False	pillar/news	News	uk-news	UK news	article	2007-05-21T08:54:54Z	Brown must act on US rendition flights, say MPs	https://www.theguardian.com/uk/2007/may/21/usa.politics
1085	https://content.guardianapis.com/media/2007/aug/21/religion.channel4	media/2007/aug/21/religion.channel4	False	pillar/news	News	media	Media	article	2007-08-21T15:25:38Z	Channel 4: Dispatches footage will be given to police	https://www.theguardian.com/media/2007/aug/21/religion.channel4
1086	https://content.guardianapis.com/politics/2007/jul/26/terrorism.humanrights	politics/2007/jul/26/terrorism.humanrights	False	pillar/news	News	politics	Politics	article	2007-07-26T01:10:11Z	Four choices on detention but 28 days is not an option	https://www.theguardian.com/politics/2007/jul/26/terrorism.humanrights
1087	https://content.guardianapis.com/world/2007/oct/23/turkey.iraq2	world/2007/oct/23/turkey.iraq2	False	pillar/news	News	world	World news	article	2007-10-23T18:24:55Z	Iraq pledges to tackle Kurdish fighters	https://www.theguardian.com/world/2007/oct/23/turkey.iraq2
1088	https://content.guardianapis.com/politics/2007/jul/25/uksecurity.terrorism	politics/2007/jul/25/uksecurity.terrorism	False	pillar/news	News	politics	Politics	article	2007-07-25T16:18:05Z	Explainer: Brown's security statement	https://www.theguardian.com/politics/2007/jul/25/uksecurity.terrorism
1089	https://content.guardianapis.com/stage/2007/jun/19/theatre	stage/2007/jun/19/theatre	False	pillar/arts	Arts	stage	Stage	article	2007-06-19T09:45:00Z	Brian Logan on the first play to tackle the 7/7 London bombings	https://www.theguardian.com/stage/2007/jun/19/theatre
1090	https://content.guardianapis.com/uk/2007/feb/15/terrorism.humanrights	uk/2007/feb/15/terrorism.humanrights	False	pillar/news	News	uk-news	UK news	article	2007-02-15T00:41:13Z	Police may gain new powers on questioning	https://www.theguardian.com/uk/2007/feb/15/terrorism.humanrights
1091	https://content.guardianapis.com/world/2007/jan/23/usa.eu	world/2007/jan/23/usa.eu	False	pillar/news	News	world	World news	article	2007-01-23T15:14:28Z	EU states urged to investigate CIA rendition flights	https://www.theguardian.com/world/2007/jan/23/usa.eu
1092	https://content.guardianapis.com/politics/2007/jul/26/uk.guantanamo	politics/2007/jul/26/uk.guantanamo	False	pillar/news	News	politics	Politics	article	2007-07-25T23:18:16Z	CIA discounted British concerns, say MPs	https://www.theguardian.com/politics/2007/jul/26/uk.guantanamo
1093	https://content.guardianapis.com/politics/2007/jul/12/uk.terrorism	politics/2007/jul/12/uk.terrorism	False	pillar/news	News	politics	Politics	article	2007-07-12T22:59:25Z	UK challenges Strasbourg ban	https://www.theguardian.com/politics/2007/jul/12/uk.terrorism
1094	https://content.guardianapis.com/business/2007/jun/14/2	business/2007/jun/14/2	False	pillar/news	News	business	Business	article	2007-06-13T23:01:57Z	Business news in brief	https://www.theguardian.com/business/2007/jun/14/2
1095	https://content.guardianapis.com/music/2007/oct/20/popandrock.race	music/2007/oct/20/popandrock.race	False	pillar/arts	Arts	music	Music	article	2007-10-20T22:57:53Z	Andy Capper on the fight against racism and white power CDs	https://www.theguardian.com/music/2007/oct/20/popandrock.race
1096	https://content.guardianapis.com/world/2007/oct/17/turkey.iraq	world/2007/oct/17/turkey.iraq	False	pillar/news	News	world	World news	article	2007-10-17T14:49:55Z	Turkish MPs approve military operations in northern Iraq	https://www.theguardian.com/world/2007/oct/17/turkey.iraq
1097	https://content.guardianapis.com/film/filmblog/2007/oct/17/whycanthollywooddoallergie	film/filmblog/2007/oct/17/whycanthollywooddoallergie	False	pillar/arts	Arts	film	Film	article	2007-10-17T14:31:19Z	Why can't Hollywood do allergies?	https://www.theguardian.com/film/filmblog/2007/oct/17/whycanthollywooddoallergie
1098	https://content.guardianapis.com/world/2007/mar/15/alqaida.usa	world/2007/mar/15/alqaida.usa	False	pillar/news	News	world	World news	article	2007-03-15T23:54:07Z	Judge rules Khartoum behind attack on USS Cole	https://www.theguardian.com/world/2007/mar/15/alqaida.usa
1099	https://content.guardianapis.com/world/2007/aug/20/china.japan	world/2007/aug/20/china.japan	False	pillar/news	News	world	World news	article	2007-08-20T11:23:41Z	China Airlines plane explodes at Japanese airport	https://www.theguardian.com/world/2007/aug/20/china.japan
1100	https://content.guardianapis.com/film/filmblog/2007/oct/17/whycanthollywooddoallergie	film/filmblog/2007/oct/17/whycanthollywooddoallergie	False	pillar/arts	Arts	film	Film	article	2007-10-17T14:31:19Z	Why can't Hollywood do allergies?	https://www.theguardian.com/film/filmblog/2007/oct/17/whycanthollywooddoallergie
1101	https://content.guardianapis.com/books/booksblog/2007/sep/11/terroristattacks	books/booksblog/2007/sep/11/terroristattacks	False	pillar/arts	Arts	books	Books	article	2007-09-11T09:02:21Z	DeLillo's 9/11 novel turns trauma into art	https://www.theguardian.com/books/booksblog/2007/sep/11/terroristattacks
1102	https://content.guardianapis.com/world/2007/mar/15/alqaida.usa	world/2007/mar/15/alqaida.usa	False	pillar/news	News	world	World news	article	2007-03-15T23:54:07Z	Judge rules Khartoum behind attack on USS Cole	https://www.theguardian.com/world/2007/mar/15/alqaida.usa
1103	https://content.guardianapis.com/music/2007/aug/17/popandrock3	music/2007/aug/17/popandrock3	False	pillar/arts	Arts	music	Music	article	2007-08-17T10:37:22Z	Yeasayer, Windmill, London	https://www.theguardian.com/music/2007/aug/17/popandrock3
